# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=2.08685e-07 to 53.857 h/Mpc,
# number of wavenumbers equal to 6836
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_ncdm[1]              8:d_ncdm[2]              9:d_m                   10:d_tot                 11:phi                   12:psi                
       2.908091038445e-01       7.007589238867e-03      -2.335148240792e+04      -2.347624781337e+04       7.136649221761e-03      -1.309765984934e+01      -3.251536095080e+02      -3.189790656500e+03      -2.328315555530e+04      -2.327818106311e+04       1.429294423816e-02       1.429294420913e-02 
       2.917773433679e-01       6.971413004836e-03      -2.338542315590e+04      -2.351068528556e+04       7.099805485677e-03      -1.303271254443e+01      -3.238194331280e+02      -3.181290126388e+03      -2.331720767917e+04      -2.331222591375e+04       1.421900690971e-02       1.421900688104e-02 
       2.927455829672e-01       6.935873937849e-03      -2.342047386037e+04      -2.354617643712e+04       7.063610684391e-03      -1.296961113262e+01      -3.225058164343e+02      -3.172972590089e+03      -2.335231471984e+04      -2.334732545578e+04       1.414637247204e-02       1.414637244371e-02 
       2.937138226418e-01       6.900974018532e-03      -2.345667715586e+04      -2.358276297407e+04       7.028066835429e-03      -1.290681432207e+01      -3.212178069740e+02      -3.164842561128e+03      -2.338851823330e+04      -2.338352123633e+04       1.407504502656e-02       1.407504499858e-02 
       2.946820623908e-01       6.866711835201e-03      -2.349406395236e+04      -2.362047538584e+04       6.993172500964e-03      -1.284647502064e+01      -3.199565829769e+02      -3.156904902993e+03      -2.342584855666e+04      -2.342084358601e+04       1.400502169116e-02       1.400502166350e-02 
       2.956503022136e-01       6.833082699208e-03      -2.353265336799e+04      -2.365933287214e+04       6.958922904804e-03      -1.278815402261e+01      -3.187183412651e+02      -3.149162859197e+03      -2.346432472144e+04      -2.345931153231e+04       1.393629277606e-02       1.393629274873e-02 
       2.966185421093e-01       6.800078689668e-03      -2.357245280235e+04      -2.369934340603e+04       6.925309979472e-03      -1.272734225871e+01      -3.175051151981e+02      -3.141616289308e+03      -2.350395455161e+04      -2.349893289748e+04       1.386884206420e-02       1.386884203720e-02 
       2.975867820774e-01       6.767688847859e-03      -2.361345810396e+04      -2.374050388690e+04       6.892322563354e-03      -1.267013349501e+01      -3.163172447475e+02      -3.134261587836e+03      -2.354473479836e+04      -2.353970443346e+04       1.380264710432e-02       1.380264707763e-02 
       2.985550221171e-01       6.735899355825e-03      -2.365565378558e+04      -2.378280033797e+04       6.859946582194e-03      -1.261393227458e+01      -3.151521695880e+02      -3.127093159692e+03      -2.358665132688e+04      -2.358161200841e+04       1.373767952496e-02       1.373767949857e-02 
       2.995232622276e-01       6.704693675294e-03      -2.369901346209e+04      -2.382620832156e+04       6.828165191955e-03      -1.255845530639e+01      -3.140097274838e+02      -3.120105030603e+03      -2.362967956468e+04      -2.362463105512e+04       1.367390548972e-02       1.367390546364e-02 
       3.004915024084e-01       6.674052758674e-03      -2.374350019092e+04      -2.387069325500e+04       6.796958993120e-03      -1.250367383452e+01      -3.128892079349e+02      -3.113291195317e+03      -2.367378480764e+04      -2.366872687687e+04       1.361128605488e-02       1.361128602910e-02 
       3.014597426587e-01       6.643955302548e-03      -2.378906707178e+04      -2.391621098139e+04       6.766306288682e-03      -1.245012747203e+01      -3.117892221310e+02      -3.106644609215e+03      -2.371892278697e+04      -2.371385521434e+04       1.354977766405e-02       1.354977763856e-02 
       3.024279829779e-01       6.614377959430e-03      -2.383565781215e+04      -2.396270830413e+04       6.736183300049e-03      -1.239761707252e+01      -3.107107183503e+02      -3.100155928600e+03      -2.376504021057e+04      -2.375996278681e+04       1.348933261088e-02       1.348933258568e-02 
       3.033962233653e-01       6.585295626667e-03      -2.388320741457e+04      -2.401012364045e+04       6.706564460551e-03      -1.234575024685e+01      -3.096521118892e+02      -3.093813509635e+03      -2.381207539866e+04      -2.380698792768e+04       1.342989953866e-02       1.342989951373e-02 
       3.043644638202e-01       6.556681664226e-03      -2.393164288155e+04      -2.405838769064e+04       6.677422637749e-03      -1.229520974218e+01      -3.086103316220e+02      -3.087605075616e+03      -2.385995896387e+04      -2.385486126441e+04       1.337142394702e-02       1.337142392237e-02 
       3.053327043420e-01       6.528508131868e-03      -2.398088407124e+04      -2.410742425583e+04       6.648729375718e-03      -1.224496034470e+01      -3.075848804066e+02      -3.081519713840e+03      -2.390861464904e+04      -2.390350655612e+04       1.331384876836e-02       1.331384874399e-02 
       3.063009449301e-01       6.500746055767e-03      -2.403084447456e+04      -2.415715097647e+04       6.620455166217e-03      -1.219557991424e+01      -3.065754719353e+02      -3.075548126612e+03      -2.395796006001e+04      -2.395284142626e+04       1.325711486525e-02       1.325711484114e-02 
       3.072691855839e-01       6.473365712725e-03      -2.408143208769e+04      -2.420748016471e+04       6.592569737728e-03      -1.214733149962e+01      -3.055817041254e+02      -3.069680617313e+03      -2.400790748826e+04      -2.400277818506e+04       1.320116155920e-02       1.320116153535e-02 
       3.082374263027e-01       6.446336962206e-03      -2.413255040356e+04      -2.425831975508e+04       6.565042392705e-03      -1.209860950587e+01      -3.045988405420e+02      -3.063904655380e+03      -2.405836483502e+04      -2.405322475340e+04       1.314592719564e-02       1.314592717206e-02 
       3.092056670859e-01       6.419629394808e-03      -2.418409921509e+04      -2.430957406699e+04       6.537842160167e-03      -1.205112084917e+01      -3.036257544447e+02      -3.058204477830e+03      -2.410923640625e+04      -2.410408545772e+04       1.309134961803e-02       1.309134959470e-02 
       3.101739079329e-01       6.393212605643e-03      -2.423597568824e+04      -2.436114483672e+04       6.510938074361e-03      -1.200521715178e+01      -3.026660387948e+02      -3.052563381437e+03      -2.416042395203e+04      -2.415526206906e+04       1.303736675633e-02       1.303736673324e-02 
       3.111421488431e-01       6.367056477800e-03      -2.428807518904e+04      -2.441293200403e+04       6.484299462130e-03      -1.195695793851e+01      -3.017171790402e+02      -3.046966756519e+03      -2.421182742097e+04      -2.420665455743e+04       1.298391704097e-02       1.298391701813e-02 
       3.121103898160e-01       6.341131404972e-03      -2.434029233591e+04      -2.446483472493e+04       6.457896170366e-03      -1.191171710435e+01      -3.007713222609e+02      -3.041403443100e+03      -2.426334598764e+04      -2.425816211893e+04       1.293093994683e-02       1.293093992423e-02 
       3.130786308509e-01       6.315408428125e-03      -2.439252184223e+04      -2.451675217545e+04       6.431698706358e-03      -1.186654686385e+01      -2.998282534912e+02      -3.035864493572e+03      -2.431487888947e+04      -2.430968401251e+04       1.287837641604e-02       1.287837639369e-02 
       3.140468719472e-01       6.289859477941e-03      -2.444465948731e+04      -2.456858448567e+04       6.405678484398e-03      -1.182076058764e+01      -2.988955085965e+02      -3.030340603211e+03      -2.436632635758e+04      -2.436112049062e+04       1.282616931431e-02       1.282616929220e-02 
       3.150151131045e-01       6.264457724388e-03      -2.449660298740e+04      -2.462023357521e+04       6.379808178840e-03      -1.177522195148e+01      -2.979691139556e+02      -3.024820181258e+03      -2.441759037117e+04      -2.441237355341e+04       1.277426377770e-02       1.277426375582e-02 
       3.159833543221e-01       6.239177680761e-03      -2.454825282927e+04      -2.467160395334e+04       6.354061831328e-03      -1.173009059692e+01      -2.970402681047e+02      -3.019289280978e+03      -2.446857548016e+04      -2.446334777116e+04       1.272260758160e-02       1.272260755995e-02 
       3.169515955995e-01       6.213995235405e-03      -2.459951309411e+04      -2.472260351179e+04       6.328414885582e-03      -1.168487492762e+01      -2.961115872231e+02      -3.013733197835e+03      -2.451918966366e+04      -2.451395114268e+04       1.267115151419e-02       1.267115149277e-02 
       3.179198369361e-01       6.188887874996e-03      -2.465029223483e+04      -2.477314427332e+04       6.302844413444e-03      -1.164082291029e+01      -2.951870546253e+02      -3.008138593765e+03      -2.456934504815e+04      -2.456409581319e+04       1.261984966333e-02       1.261984964213e-02 
       3.188880783314e-01       6.163834884837e-03      -2.470050375573e+04      -2.482314304529e+04       6.277329317343e-03      -1.159548947882e+01      -2.942606053129e+02      -3.002494953738e+03      -2.461895851814e+04      -2.461369868497e+04       1.256865963737e-02       1.256865961639e-02 
       3.198563197849e-01       6.138817337178e-03      -2.475006687560e+04      -2.487252205958e+04       6.251850320670e-03      -1.155104794717e+01      -2.933302386673e+02      -2.996794803971e+03      -2.466795241440e+04      -2.466268211539e+04       1.251754282149e-02       1.251754280074e-02 
       3.208245612960e-01       6.113818200822e-03      -2.479890711722e+04      -2.492120954191e+04       6.226390079022e-03      -1.150618677567e+01      -2.923990519472e+02      -2.991032850268e+03      -2.471625509752e+04      -2.471097448034e+04       1.246646455584e-02       1.246646453531e-02 
       3.217928028643e-01       6.088822490242e-03      -2.484695684157e+04      -2.496914022907e+04       6.200933330660e-03      -1.146210298945e+01      -2.914652935065e+02      -2.985204672490e+03      -2.476380142546e+04      -2.475851065170e+04       1.241539426315e-02       1.241539424283e-02 
       3.227610444891e-01       6.063817284694e-03      -2.489415567976e+04      -2.501625578674e+04       6.175466916421e-03      -1.141648755067e+01      -2.905267174059e+02      -2.979305652726e+03      -2.481053317913e+04      -2.480523242282e+04       1.236430554473e-02       1.236430552463e-02 
       3.237292861701e-01       6.038791719246e-03      -2.494045091140e+04      -2.506250517715e+04       6.149979771314e-03      -1.137208446294e+01      -2.895847207197e+02      -2.973330560542e+03      -2.485639944862e+04      -2.485108889466e+04       1.231317625252e-02       1.231317623263e-02 
       3.246975279066e-01       6.013737053214e-03      -2.498579779502e+04      -2.510784498245e+04       6.124462993284e-03      -1.132772354727e+01      -2.886387378813e+02      -2.967273842676e+03      -2.490135692907e+04      -2.489603677160e+04       1.226198851289e-02       1.226198849321e-02 
       3.256657696982e-01       5.988646645607e-03      -2.503015978146e+04      -2.515223961378e+04       6.098909818458e-03      -1.128132782576e+01      -2.876864636737e+02      -2.961130363999e+03      -2.494537013409e+04      -2.494004057486e+04       1.221072870815e-02       1.221072868868e-02 
       3.266340115444e-01       5.963515879141e-03      -2.507350865508e+04      -2.519566145131e+04       6.073315544662e-03      -1.123713991213e+01      -2.867286827637e+02      -2.954896237728e+03      -2.498841156086e+04      -2.498307280748e+04       1.215938743403e-02       1.215938741476e-02 
       3.276022534448e-01       5.938342163382e-03      -2.511582464531e+04      -2.523809095866e+04       6.047677533964e-03      -1.119208555661e+01      -2.857669457088e+02      -2.948569425651e+03      -2.503046178751e+04      -2.502511405174e+04       1.210795942482e-02       1.210795940575e-02 
       3.285704953988e-01       5.913124883057e-03      -2.515709640067e+04      -2.527951666179e+04       6.021995159814e-03      -1.114581393525e+01      -2.847999670199e+02      -2.942149922074e+03      -2.507150944496e+04      -2.506615294098e+04       1.205644341973e-02       1.205644340087e-02 
       3.295387374059e-01       5.887865300051e-03      -2.519732093622e+04      -2.531993510502e+04       5.996269707782e-03      -1.110066655155e+01      -2.838279941775e+02      -2.935639540285e+03      -2.511155118777e+04      -2.510618613049e+04       1.200484203231e-02       1.200484201365e-02 
       3.305069794657e-01       5.862566497198e-03      -2.523650349001e+04      -2.535935071872e+04       5.970504317762e-03      -1.105542336994e+01      -2.828503657070e+02      -2.929041433883e+03      -2.515059154607e+04      -2.514521814943e+04       1.195316156700e-02       1.195316154853e-02 
       3.314752215778e-01       5.837233266984e-03      -2.527465731749e+04      -2.539777562750e+04       5.944703870874e-03      -1.100980675047e+01      -2.818669592725e+02      -2.922359548336e+03      -2.518864273962e+04      -2.518326121495e+04       1.190141182313e-02       1.190141180486e-02 
       3.324434637417e-01       5.811871983537e-03      -2.531180340911e+04      -2.543522938407e+04       5.918874859394e-03      -1.096398259689e+01      -2.808812045055e+02      -2.915598167935e+03      -2.522572442077e+04      -2.522033497519e+04       1.184960587152e-02       1.184960585344e-02 
       3.334117059569e-01       5.786490547987e-03      -2.534797017430e+04      -2.547173867236e+04       5.893025329984e-03      -1.091726089822e+01      -2.798915214469e+02      -2.908761661570e+03      -2.526186334270e+04      -2.525646617763e+04       1.179775980298e-02       1.179775978509e-02 
